id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Age Group
77769,Male,Loyal Customer,56,Personal Travel,Eco,813,2,3,2,2,5,2,5,5,3,1,2,4,3,5,32,30,neutral or dissatisfied,Senior
30592,Female,Loyal Customer,31,Business travel,Eco Plus,628,4,5,5,5,4,4,4,4,1,4,5,1,5,4,0,0,satisfied,Adult
33520,Male,Loyal Customer,47,Business travel,Business,2120,0,0,0,1,3,5,4,4,4,4,4,5,4,4,1,0,satisfied,Adult
37852,Female,Loyal Customer,26,Business travel,Eco,937,4,3,3,3,4,4,4,4,1,1,3,2,1,4,1,0,satisfied,Adult
114551,Male,Loyal Customer,10,Personal Travel,Business,337,1,4,1,4,5,1,4,5,4,1,4,4,3,5,0,1,neutral or dissatisfied,Children
82556,Male,Loyal Customer,50,Personal Travel,Business,528,3,5,3,2,4,5,5,2,2,3,2,4,2,4,0,0,neutral or dissatisfied,Adult
97301,Female,Loyal Customer,58,Business travel,Business,843,4,4,4,4,2,5,5,2,2,2,2,4,2,5,75,82,satisfied,Senior
49990,Male,Loyal Customer,36,Business travel,Business,109,2,2,2,2,4,1,1,4,4,4,4,4,4,1,0,2,satisfied,Adult
94913,Female,Loyal Customer,37,Business travel,Business,2415,4,3,4,4,1,4,3,4,4,4,4,2,4,2,26,19,neutral or dissatisfied,Adult
29878,Female,disloyal Customer,36,Business travel,Eco,234,3,3,3,3,4,3,4,4,3,1,4,4,3,4,0,0,neutral or dissatisfied,Adult
44814,Male,Loyal Customer,47,Personal Travel,Eco,802,3,3,4,3,3,4,3,3,2,1,4,1,3,3,65,86,neutral or dissatisfied,Adult
40941,Male,Loyal Customer,34,Personal Travel,Eco Plus,590,3,5,3,2,4,3,4,4,5,3,5,4,4,4,104,101,neutral or dissatisfied,Adult
113529,Male,disloyal Customer,70,Business travel,Business,386,4,5,5,4,5,4,5,5,5,3,5,5,5,5,0,0,satisfied,Senior
80768,Female,Loyal Customer,66,Personal Travel,Eco,629,4,5,5,5,5,5,5,1,1,5,1,3,1,5,0,0,neutral or dissatisfied,Senior
78965,Male,Loyal Customer,41,Business travel,Business,2946,2,2,2,2,4,4,5,5,5,5,5,4,5,5,10,0,satisfied,Adult
24106,Male,Loyal Customer,41,Business travel,Business,2965,3,3,3,3,5,2,5,4,4,4,4,3,4,4,0,0,satisfied,Adult
101901,Male,Loyal Customer,63,Business travel,Eco,2173,3,2,2,2,3,3,3,3,3,3,2,4,2,3,28,4,neutral or dissatisfied,Senior
13537,Female,disloyal Customer,24,Business travel,Eco,152,0,0,0,3,4,0,5,4,2,1,4,5,4,4,0,0,satisfied,Young Adult
47200,Female,disloyal Customer,16,Business travel,Eco,620,2,2,2,4,3,2,2,3,4,1,3,4,3,3,0,0,neutral or dissatisfied,Children
24656,Female,Loyal Customer,47,Business travel,Business,834,2,1,1,1,5,2,2,2,2,2,2,2,2,4,15,15,neutral or dissatisfied,Adult
4716,Female,Loyal Customer,69,Personal Travel,Eco Plus,364,4,4,2,4,4,4,5,5,5,2,5,4,5,5,10,23,neutral or dissatisfied,Senior
51112,Male,Loyal Customer,19,Personal Travel,Eco,326,5,3,5,3,1,5,1,1,3,2,3,2,1,1,0,0,satisfied,Young Adult
79863,Female,Loyal Customer,59,Business travel,Business,1851,5,5,5,5,3,5,4,5,5,5,5,3,5,3,0,1,satisfied,Senior
75095,Male,Loyal Customer,39,Business travel,Business,1744,3,3,3,3,2,4,5,3,3,4,3,4,3,5,0,10,satisfied,Adult
106016,Male,Loyal Customer,42,Business travel,Business,1999,3,3,3,3,3,5,4,5,5,5,5,3,5,3,8,0,satisfied,Adult
26878,Female,disloyal Customer,15,Business travel,Eco,2329,1,1,1,3,5,1,5,5,2,2,3,2,4,5,45,62,neutral or dissatisfied,Children
50166,Male,disloyal Customer,33,Business travel,Eco,86,3,4,2,3,3,2,3,3,4,2,4,4,3,3,36,36,neutral or dissatisfied,Adult
127710,Female,Loyal Customer,66,Personal Travel,Business,255,4,5,0,1,5,3,3,5,5,0,5,2,5,5,2,12,neutral or dissatisfied,Senior
55599,Male,Loyal Customer,56,Business travel,Business,2773,2,2,2,2,5,4,5,5,5,5,5,4,5,3,0,0,satisfied,Senior
71813,Male,Loyal Customer,43,Business travel,Business,1726,5,5,5,5,3,4,5,4,4,4,4,3,4,4,126,122,satisfied,Adult
115003,Male,Loyal Customer,42,Business travel,Business,337,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,5,satisfied,Adult
107915,Male,Loyal Customer,17,Personal Travel,Eco,861,2,1,2,2,1,2,1,1,3,5,3,3,2,1,0,0,neutral or dissatisfied,Children
90929,Female,Loyal Customer,46,Business travel,Eco,406,4,1,1,1,1,1,3,4,4,4,4,3,4,3,0,2,satisfied,Adult
114580,Male,Loyal Customer,60,Business travel,Business,3162,4,4,4,4,5,5,4,4,4,4,4,5,4,4,0,0,satisfied,Senior
18646,Male,Loyal Customer,36,Personal Travel,Eco,262,2,5,0,1,2,0,5,2,5,4,5,4,1,2,0,0,neutral or dissatisfied,Adult
106594,Male,disloyal Customer,27,Business travel,Business,986,3,3,3,3,3,3,3,3,3,5,4,4,4,3,0,0,neutral or dissatisfied,Adult
121243,Male,Loyal Customer,44,Business travel,Business,2075,4,4,2,4,3,4,4,4,4,4,4,3,4,4,0,0,satisfied,Adult
92134,Male,Loyal Customer,50,Personal Travel,Eco,1522,3,4,3,3,3,3,3,3,4,3,4,4,5,3,0,6,neutral or dissatisfied,Adult
20145,Male,Loyal Customer,47,Business travel,Business,1740,2,2,2,2,5,1,4,4,4,4,4,2,4,4,31,11,satisfied,Adult
23881,Female,Loyal Customer,33,Business travel,Business,589,4,2,2,2,2,3,4,4,4,4,4,3,4,2,94,83,neutral or dissatisfied,Adult
16047,Male,Loyal Customer,23,Personal Travel,Eco,833,1,5,1,1,1,1,1,1,3,3,4,3,4,1,0,0,neutral or dissatisfied,Young Adult
43045,Female,Loyal Customer,48,Business travel,Eco,192,1,2,2,2,4,2,2,1,1,1,1,1,1,4,0,0,neutral or dissatisfied,Adult
51198,Female,disloyal Customer,22,Business travel,Business,304,5,3,5,3,4,5,4,4,2,1,5,1,5,4,0,0,satisfied,Young Adult
83785,Male,Loyal Customer,54,Business travel,Business,3601,1,1,1,1,3,5,5,5,5,5,5,5,5,3,10,10,satisfied,Adult
92919,Male,Loyal Customer,49,Business travel,Business,134,4,1,4,1,2,4,4,3,3,3,4,1,3,1,24,48,neutral or dissatisfied,Adult
106651,Female,Loyal Customer,60,Business travel,Business,1590,1,1,1,1,1,2,3,1,1,2,1,1,1,4,0,0,neutral or dissatisfied,Senior
71055,Female,Loyal Customer,35,Business travel,Business,3506,4,4,4,4,5,4,4,4,4,4,4,1,4,4,13,13,neutral or dissatisfied,Adult
89074,Male,disloyal Customer,22,Business travel,Business,1118,5,4,5,5,4,5,4,4,5,3,3,3,4,4,0,0,satisfied,Young Adult
20439,Male,disloyal Customer,25,Business travel,Business,84,3,3,3,3,2,3,3,2,3,2,3,2,4,2,18,10,neutral or dissatisfied,Adult
21820,Female,disloyal Customer,39,Business travel,Business,352,1,0,0,3,3,0,3,3,5,4,1,1,3,3,26,20,neutral or dissatisfied,Adult
124710,Female,Loyal Customer,29,Personal Travel,Eco,399,1,4,1,3,2,1,2,2,5,5,5,3,4,2,0,4,neutral or dissatisfied,Adult
121212,Male,Loyal Customer,11,Personal Travel,Business,2075,5,3,5,4,3,5,3,3,4,4,3,1,3,3,0,0,satisfied,Children
66382,Male,Loyal Customer,59,Business travel,Business,1562,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0,satisfied,Senior
57642,Female,Loyal Customer,66,Business travel,Eco,200,2,4,5,4,1,3,3,2,2,2,2,1,2,2,2,0,neutral or dissatisfied,Senior
63430,Female,Loyal Customer,50,Personal Travel,Eco,337,3,4,3,5,4,5,4,5,5,3,5,4,5,5,0,0,neutral or dissatisfied,Adult
39979,Male,disloyal Customer,19,Business travel,Eco,1404,2,2,2,4,2,2,2,2,1,3,3,2,4,2,40,34,neutral or dissatisfied,Young Adult
23029,Female,Loyal Customer,30,Business travel,Eco,927,4,1,3,3,4,5,4,4,5,5,2,2,3,4,0,0,satisfied,Adult
4758,Female,Loyal Customer,39,Business travel,Business,2093,1,1,1,1,3,5,5,5,5,5,5,4,5,5,0,22,satisfied,Adult
115890,Female,Loyal Customer,51,Business travel,Business,3457,1,1,3,1,5,3,3,5,5,5,5,2,5,3,3,0,satisfied,Adult
40727,Female,disloyal Customer,33,Business travel,Eco,599,2,0,2,2,5,2,3,5,1,5,5,1,4,5,0,0,neutral or dissatisfied,Adult
28873,Female,disloyal Customer,26,Business travel,Eco,1050,2,1,1,1,4,1,4,4,2,3,1,3,3,4,0,0,neutral or dissatisfied,Adult
46481,Female,Loyal Customer,46,Personal Travel,Business,73,3,5,3,2,2,4,5,1,1,3,1,3,1,3,17,13,neutral or dissatisfied,Adult
64361,Male,Loyal Customer,44,Business travel,Business,2392,4,4,3,3,5,4,3,4,4,3,4,4,4,1,75,105,neutral or dissatisfied,Adult
89102,Female,Loyal Customer,22,Business travel,Business,1919,4,4,4,4,3,3,3,3,3,5,4,5,4,3,10,9,satisfied,Young Adult
88614,Female,Loyal Customer,44,Personal Travel,Eco,646,2,4,2,4,3,2,2,2,2,2,2,4,2,5,11,24,neutral or dissatisfied,Adult
3911,Male,Loyal Customer,10,Personal Travel,Eco,213,1,2,1,3,5,1,5,5,3,5,4,4,5,5,25,24,neutral or dissatisfied,Children
60009,Male,Loyal Customer,16,Personal Travel,Eco,1085,2,5,2,2,4,2,4,4,3,1,5,2,4,4,0,0,neutral or dissatisfied,Children
25386,Male,Loyal Customer,60,Personal Travel,Eco,591,2,5,2,5,1,2,1,1,5,3,4,3,4,1,65,57,neutral or dissatisfied,Senior
55620,Female,Loyal Customer,39,Business travel,Business,1824,2,2,1,2,5,4,5,5,5,5,5,4,5,3,0,0,satisfied,Adult
15773,Female,Loyal Customer,62,Business travel,Business,198,4,5,5,5,1,4,1,3,2,3,4,1,3,1,285,251,neutral or dissatisfied,Senior
121021,Male,Loyal Customer,44,Personal Travel,Eco,920,2,4,1,3,4,1,4,4,3,4,4,4,5,4,14,1,neutral or dissatisfied,Adult
71381,Male,Loyal Customer,53,Personal Travel,Eco,258,4,4,4,4,4,4,2,4,4,1,4,1,4,4,0,0,neutral or dissatisfied,Adult
44481,Male,Loyal Customer,31,Business travel,Business,692,3,3,3,3,5,4,5,5,3,1,1,2,5,5,0,0,satisfied,Adult
79394,Female,Loyal Customer,17,Business travel,Business,502,2,1,1,1,2,1,2,2,3,3,1,4,2,2,55,35,neutral or dissatisfied,Children
4208,Female,disloyal Customer,24,Business travel,Business,888,5,0,5,1,3,5,3,3,3,4,5,5,5,3,0,22,satisfied,Young Adult
85662,Female,disloyal Customer,21,Business travel,Business,903,5,5,5,4,3,5,3,3,5,3,5,5,4,3,82,78,satisfied,Young Adult
7552,Female,Loyal Customer,36,Business travel,Business,3903,3,3,3,3,2,4,5,4,4,4,4,3,4,3,5,0,satisfied,Adult
110138,Male,disloyal Customer,29,Business travel,Eco,1048,2,3,3,4,5,3,5,5,4,5,3,4,3,5,0,11,neutral or dissatisfied,Adult
90994,Male,disloyal Customer,23,Business travel,Eco,145,2,3,2,4,5,2,5,5,1,2,3,1,3,5,13,16,neutral or dissatisfied,Young Adult
60385,Female,Loyal Customer,52,Business travel,Business,1452,5,5,5,5,3,5,5,5,5,4,5,5,5,4,1,0,satisfied,Adult
36801,Male,Loyal Customer,9,Personal Travel,Eco,2611,3,3,3,3,3,4,4,1,4,3,5,4,4,4,0,0,neutral or dissatisfied,Children
48957,Male,Loyal Customer,25,Business travel,Business,1780,3,5,5,5,4,4,3,4,2,2,4,4,3,4,0,9,neutral or dissatisfied,Adult
1035,Male,disloyal Customer,17,Business travel,Eco,158,2,3,2,4,3,2,3,3,4,3,3,1,3,3,28,43,neutral or dissatisfied,Children
31808,Female,Loyal Customer,46,Business travel,Eco,2603,4,2,2,2,4,4,4,2,5,3,1,4,5,4,0,0,satisfied,Adult
59494,Female,Loyal Customer,40,Personal Travel,Eco,758,3,4,3,2,5,3,5,5,4,5,5,4,5,5,0,6,neutral or dissatisfied,Adult
26117,Male,Loyal Customer,60,Business travel,Business,404,3,5,2,5,4,4,4,3,3,3,3,3,3,1,4,0,neutral or dissatisfied,Senior
96998,Male,Loyal Customer,11,Personal Travel,Eco,794,2,4,2,4,2,2,2,2,5,2,5,5,5,2,0,0,neutral or dissatisfied,Children
42645,Female,Loyal Customer,26,Personal Travel,Eco,546,4,5,4,3,3,4,3,3,5,4,3,4,2,3,11,17,neutral or dissatisfied,Adult
117102,Female,Loyal Customer,62,Business travel,Business,1549,5,5,5,5,2,3,4,4,4,4,4,5,4,5,51,40,satisfied,Senior
48925,Male,Loyal Customer,36,Business travel,Business,2053,5,5,5,5,5,4,4,4,4,4,4,2,4,3,34,35,satisfied,Adult
92199,Female,Loyal Customer,36,Business travel,Eco,1979,4,2,4,2,4,3,4,4,1,3,3,2,3,4,0,6,neutral or dissatisfied,Adult
33540,Male,Loyal Customer,60,Business travel,Business,3470,1,4,4,4,2,3,3,1,1,1,1,2,1,3,0,8,neutral or dissatisfied,Senior
59204,Male,Loyal Customer,54,Business travel,Business,1440,3,5,5,5,5,3,3,3,3,3,3,4,3,2,43,55,neutral or dissatisfied,Adult
105125,Female,Loyal Customer,39,Business travel,Eco,289,2,2,2,2,2,2,2,2,4,1,3,2,3,2,7,10,neutral or dissatisfied,Adult
21573,Male,Loyal Customer,9,Personal Travel,Eco Plus,331,1,2,1,3,5,1,5,5,4,3,3,2,3,5,0,0,neutral or dissatisfied,Children
111394,Male,Loyal Customer,46,Personal Travel,Eco,1050,1,5,1,1,1,1,1,1,3,3,5,3,5,1,8,0,neutral or dissatisfied,Adult
64687,Female,Loyal Customer,49,Business travel,Business,224,3,3,3,3,4,5,5,5,5,5,5,4,5,3,46,34,satisfied,Adult
93876,Male,Loyal Customer,28,Business travel,Business,590,2,2,2,2,5,5,5,5,4,4,4,3,4,5,3,3,satisfied,Adult
94731,Male,Loyal Customer,58,Business travel,Eco,189,3,1,3,1,3,3,3,3,4,3,3,4,3,3,0,0,neutral or dissatisfied,Senior
96621,Male,Loyal Customer,50,Business travel,Business,3474,3,3,3,3,4,4,5,5,5,5,5,5,5,5,7,0,satisfied,Adult
15807,Male,Loyal Customer,45,Personal Travel,Eco,246,3,1,3,3,4,3,4,4,1,5,3,4,4,4,0,0,neutral or dissatisfied,Adult
101787,Male,Loyal Customer,53,Business travel,Business,1521,1,1,1,1,3,5,4,5,5,5,5,4,5,5,5,0,satisfied,Adult
72628,Male,Loyal Customer,64,Personal Travel,Eco,1121,4,4,4,3,1,4,2,1,5,5,4,3,4,1,0,0,neutral or dissatisfied,Senior
91728,Female,Loyal Customer,45,Business travel,Business,588,5,5,5,5,5,4,5,2,2,2,2,5,2,5,0,0,satisfied,Adult
96398,Male,Loyal Customer,57,Business travel,Business,3330,5,5,5,5,3,4,5,5,5,5,5,5,5,4,0,0,satisfied,Senior
50249,Female,Loyal Customer,55,Business travel,Eco,89,2,1,1,1,4,2,3,2,2,2,2,2,2,1,0,0,neutral or dissatisfied,Adult
65331,Female,Loyal Customer,48,Business travel,Business,2659,2,2,2,2,5,4,5,5,5,5,5,5,5,5,0,0,satisfied,Adult
8557,Male,Loyal Customer,48,Business travel,Business,308,5,5,5,5,4,4,4,5,5,5,5,4,5,5,48,37,satisfied,Adult
30728,Male,Loyal Customer,41,Personal Travel,Eco,1062,1,1,1,3,1,1,1,1,1,1,3,4,3,1,0,0,neutral or dissatisfied,Adult
129847,Female,Loyal Customer,16,Personal Travel,Eco,337,0,4,0,5,3,0,3,3,5,2,4,4,5,3,0,0,satisfied,Children
55609,Female,disloyal Customer,17,Business travel,Eco,404,2,2,1,4,1,1,1,1,2,3,3,4,4,1,34,9,neutral or dissatisfied,Children
69297,Male,Loyal Customer,54,Personal Travel,Eco Plus,733,4,2,4,4,1,4,1,1,3,4,3,1,4,1,0,0,neutral or dissatisfied,Adult
100870,Male,Loyal Customer,60,Personal Travel,Eco,1605,4,5,4,3,4,4,5,4,3,4,4,5,5,4,0,0,neutral or dissatisfied,Senior
11695,Male,disloyal Customer,36,Business travel,Business,395,1,1,1,2,1,2,3,5,4,4,5,3,4,3,141,157,neutral or dissatisfied,Adult
78564,Male,Loyal Customer,18,Personal Travel,Business,630,5,5,5,1,5,5,2,5,5,4,5,3,4,5,0,0,satisfied,Young Adult
21837,Male,disloyal Customer,22,Business travel,Business,448,4,0,4,4,2,4,2,2,3,2,4,3,4,2,9,2,satisfied,Young Adult
28320,Female,Loyal Customer,43,Business travel,Eco,867,5,3,3,3,4,2,2,5,5,5,5,1,5,2,18,6,satisfied,Adult
61061,Female,disloyal Customer,38,Business travel,Eco,1709,2,2,2,4,3,2,3,3,1,5,2,2,4,3,16,12,neutral or dissatisfied,Adult
32388,Female,Loyal Customer,55,Business travel,Eco,101,4,5,5,5,2,3,2,4,4,4,4,3,4,5,0,0,satisfied,Adult
20562,Female,Loyal Customer,43,Business travel,Eco,533,1,3,5,5,5,3,3,1,1,1,1,3,1,4,0,0,neutral or dissatisfied,Adult
26542,Male,Loyal Customer,68,Personal Travel,Eco,990,3,4,3,4,4,3,4,4,4,5,5,5,5,4,78,70,neutral or dissatisfied,Senior
123365,Female,Loyal Customer,30,Business travel,Business,3396,3,4,4,4,3,3,3,3,2,2,3,4,4,3,0,0,neutral or dissatisfied,Adult
88346,Male,Loyal Customer,55,Business travel,Business,240,2,2,2,2,4,2,3,2,2,3,2,3,2,2,14,9,neutral or dissatisfied,Adult
77668,Female,Loyal Customer,30,Business travel,Eco,874,4,3,3,3,4,3,4,4,4,5,3,2,3,4,0,0,neutral or dissatisfied,Adult
75437,Female,Loyal Customer,51,Business travel,Business,2585,3,3,3,3,4,5,4,2,2,2,2,3,2,4,0,0,satisfied,Adult
85209,Female,disloyal Customer,22,Business travel,Business,731,0,0,0,1,5,0,5,5,5,3,5,3,4,5,0,4,satisfied,Young Adult
53307,Male,Loyal Customer,66,Personal Travel,Eco,758,4,5,4,3,2,4,2,2,5,5,4,5,4,2,52,47,neutral or dissatisfied,Senior
64611,Male,Loyal Customer,57,Business travel,Business,551,2,2,2,2,2,4,5,5,5,5,5,4,5,4,0,0,satisfied,Senior
118091,Male,Loyal Customer,57,Personal Travel,Eco,1276,2,4,2,2,2,2,4,2,3,3,4,5,5,2,0,0,neutral or dissatisfied,Senior
62710,Female,Loyal Customer,56,Business travel,Business,2556,1,1,2,1,2,4,4,4,4,4,4,3,4,4,2,8,satisfied,Senior
21504,Female,Loyal Customer,41,Personal Travel,Eco,433,1,5,1,3,3,1,4,3,5,3,5,4,4,3,23,21,neutral or dissatisfied,Adult
116529,Female,Loyal Customer,44,Personal Travel,Eco,337,0,4,0,2,2,5,5,2,2,0,2,5,2,5,0,0,satisfied,Adult
90454,Female,Loyal Customer,30,Business travel,Business,581,1,1,1,1,4,4,4,4,3,4,4,5,5,4,0,0,satisfied,Adult
98713,Male,Loyal Customer,64,Business travel,Eco Plus,834,2,2,2,2,2,2,2,2,1,3,2,1,3,2,0,10,neutral or dissatisfied,Senior
60124,Female,Loyal Customer,29,Business travel,Business,2410,4,5,5,5,4,3,4,4,4,1,3,4,3,4,12,0,neutral or dissatisfied,Adult
129255,Male,Loyal Customer,27,Personal Travel,Eco,1504,2,5,2,3,1,2,1,1,5,2,4,3,5,1,0,3,neutral or dissatisfied,Adult
14243,Male,Loyal Customer,43,Business travel,Eco,1027,4,5,5,5,4,4,4,4,1,5,1,2,4,4,10,9,satisfied,Adult
11337,Male,Loyal Customer,58,Personal Travel,Eco,247,2,5,2,5,1,2,1,1,2,5,4,5,5,1,0,0,neutral or dissatisfied,Senior
25834,Male,Loyal Customer,22,Business travel,Business,3811,5,5,5,5,4,4,4,4,1,5,3,4,3,4,0,0,satisfied,Young Adult
78068,Female,Loyal Customer,57,Personal Travel,Eco,332,3,4,3,3,4,4,5,1,1,3,1,3,1,4,0,0,neutral or dissatisfied,Senior
2787,Female,Loyal Customer,52,Business travel,Business,2413,4,4,4,4,5,5,4,2,2,2,2,3,2,4,13,15,satisfied,Adult
2700,Male,disloyal Customer,20,Business travel,Eco,562,2,3,2,4,5,2,5,5,4,2,4,4,3,5,44,43,neutral or dissatisfied,Young Adult
32034,Male,Loyal Customer,30,Business travel,Business,3690,0,5,0,3,4,5,5,4,4,3,5,5,5,4,0,4,satisfied,Adult
90698,Female,disloyal Customer,36,Business travel,Business,646,2,2,2,3,4,2,4,4,5,3,5,5,5,4,0,1,neutral or dissatisfied,Adult
37953,Male,Loyal Customer,26,Personal Travel,Eco Plus,937,3,4,3,3,1,3,1,1,2,1,3,5,5,1,20,2,neutral or dissatisfied,Adult
11303,Male,Loyal Customer,9,Personal Travel,Eco,166,2,5,2,3,2,2,2,2,5,4,2,4,3,2,0,0,neutral or dissatisfied,Children
3248,Male,disloyal Customer,25,Business travel,Business,425,2,0,2,4,5,2,5,5,5,5,4,5,5,5,15,7,neutral or dissatisfied,Adult
62456,Female,disloyal Customer,37,Business travel,Business,923,2,2,2,3,2,2,2,2,3,3,4,4,5,2,0,0,satisfied,Adult
93072,Male,Loyal Customer,10,Personal Travel,Eco,297,1,2,1,3,4,1,4,4,4,3,3,4,4,4,2,10,neutral or dissatisfied,Children
46064,Female,Loyal Customer,59,Personal Travel,Eco Plus,964,3,5,3,3,5,4,5,5,5,3,5,4,5,3,0,0,neutral or dissatisfied,Senior
95557,Female,Loyal Customer,65,Personal Travel,Eco Plus,562,3,1,3,2,1,2,2,3,3,3,3,4,3,3,76,65,neutral or dissatisfied,Senior
104474,Female,Loyal Customer,38,Business travel,Eco,1671,3,1,3,1,3,3,3,3,4,5,2,1,3,3,0,0,neutral or dissatisfied,Adult
34989,Female,Loyal Customer,46,Business travel,Business,1182,5,5,5,5,5,5,5,4,4,4,4,4,4,3,5,0,satisfied,Adult
77858,Male,Loyal Customer,34,Personal Travel,Eco Plus,689,2,5,2,1,5,2,5,5,2,5,2,4,2,5,6,0,neutral or dissatisfied,Adult
18652,Male,Loyal Customer,13,Personal Travel,Eco,201,4,5,4,1,1,4,1,1,5,4,2,3,5,1,0,0,neutral or dissatisfied,Children
8404,Male,disloyal Customer,47,Business travel,Business,862,2,2,2,1,3,2,3,3,3,2,5,3,5,3,6,0,neutral or dissatisfied,Adult
80263,Female,Loyal Customer,66,Personal Travel,Business,488,3,4,3,4,3,4,3,4,4,3,4,3,4,3,0,0,neutral or dissatisfied,Senior
85031,Female,Loyal Customer,49,Personal Travel,Eco,1590,4,3,4,4,1,3,4,4,4,4,4,1,4,2,17,0,neutral or dissatisfied,Adult
95863,Female,Loyal Customer,57,Business travel,Business,1634,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0,satisfied,Senior
25324,Female,Loyal Customer,34,Business travel,Business,837,5,5,5,5,4,5,2,4,4,4,4,3,4,4,0,0,satisfied,Adult
35984,Female,Loyal Customer,25,Business travel,Business,2496,4,4,4,4,4,4,4,4,2,4,4,4,5,4,0,0,satisfied,Adult
103199,Female,Loyal Customer,15,Personal Travel,Eco,814,0,0,0,3,2,0,2,2,3,3,4,4,4,2,0,0,satisfied,Children
126530,Female,Loyal Customer,52,Business travel,Business,2572,5,5,5,5,2,5,5,5,5,5,5,4,5,3,0,0,satisfied,Adult
42628,Female,Loyal Customer,31,Business travel,Business,1565,2,2,3,3,2,2,2,2,1,2,4,3,3,2,62,33,neutral or dissatisfied,Adult
67259,Male,Loyal Customer,68,Personal Travel,Eco,1121,5,4,5,3,3,5,3,3,4,5,5,4,4,3,0,0,satisfied,Senior
5537,Female,Loyal Customer,21,Personal Travel,Eco,431,3,4,3,4,1,3,1,1,3,2,4,5,5,1,0,0,neutral or dissatisfied,Young Adult
114233,Female,Loyal Customer,13,Business travel,Business,850,2,5,2,5,2,2,2,2,2,4,4,2,4,2,6,6,neutral or dissatisfied,Children
24616,Female,disloyal Customer,22,Business travel,Eco,666,4,3,4,3,2,4,2,2,1,4,4,4,3,2,115,94,neutral or dissatisfied,Young Adult
115863,Male,Loyal Customer,53,Business travel,Business,404,2,4,4,4,2,3,3,2,2,2,2,1,2,3,0,0,neutral or dissatisfied,Adult
26643,Male,Loyal Customer,34,Business travel,Business,406,1,1,1,1,2,2,2,4,4,4,4,2,4,5,0,0,satisfied,Adult
37714,Male,Loyal Customer,44,Personal Travel,Eco,1005,3,5,3,5,1,3,1,1,4,4,5,4,5,1,39,30,neutral or dissatisfied,Adult
91947,Male,Loyal Customer,64,Personal Travel,Eco,2446,2,4,2,1,2,2,2,2,5,4,4,5,5,2,0,20,neutral or dissatisfied,Senior
105183,Male,Loyal Customer,67,Personal Travel,Eco,281,4,1,3,3,3,3,4,3,4,4,3,2,4,3,0,0,neutral or dissatisfied,Senior
36114,Female,Loyal Customer,41,Business travel,Business,1698,4,3,3,3,5,2,3,4,4,3,4,3,4,2,0,12,neutral or dissatisfied,Adult
78224,Female,Loyal Customer,14,Personal Travel,Eco,259,2,2,0,4,1,0,1,1,4,1,4,4,3,1,0,0,neutral or dissatisfied,Children
69744,Male,Loyal Customer,32,Business travel,Business,2725,5,5,3,5,5,5,5,5,5,4,4,4,5,5,12,19,satisfied,Adult
76332,Female,Loyal Customer,63,Personal Travel,Eco,2182,4,3,4,3,5,4,4,5,5,4,5,4,5,2,24,11,neutral or dissatisfied,Senior
3816,Male,disloyal Customer,29,Business travel,Business,650,5,5,5,3,5,5,5,5,5,4,4,5,5,5,0,7,satisfied,Adult
37436,Female,Loyal Customer,28,Business travel,Business,3517,3,2,2,2,3,3,3,3,1,3,3,4,3,3,76,108,neutral or dissatisfied,Adult
129016,Female,Loyal Customer,22,Business travel,Business,2611,3,3,3,3,4,4,4,4,4,3,3,5,4,4,8,,satisfied,Young Adult
102882,Female,Loyal Customer,20,Personal Travel,Eco,472,3,3,3,4,4,3,4,4,3,5,1,2,2,4,3,0,neutral or dissatisfied,Young Adult
32759,Male,Loyal Customer,33,Business travel,Business,3973,2,2,2,2,4,4,3,4,2,3,5,4,3,4,0,0,satisfied,Adult
19426,Male,Loyal Customer,28,Business travel,Business,645,1,1,3,1,5,5,5,5,3,3,3,5,4,5,11,0,satisfied,Adult
122864,Male,Loyal Customer,29,Business travel,Business,2947,3,3,4,3,3,3,3,3,1,3,2,4,3,3,43,31,neutral or dissatisfied,Adult
105197,Female,Loyal Customer,45,Business travel,Eco Plus,289,4,5,5,5,3,5,4,4,4,4,4,2,4,1,0,9,satisfied,Adult
50167,Female,Loyal Customer,37,Business travel,Eco,262,5,1,1,1,5,4,5,5,2,4,4,2,3,5,58,56,neutral or dissatisfied,Adult
99203,Female,Loyal Customer,23,Personal Travel,Eco,691,3,5,3,3,1,3,1,1,5,2,5,3,5,1,1,1,neutral or dissatisfied,Young Adult
85358,Female,Loyal Customer,35,Personal Travel,Eco Plus,689,4,4,4,1,1,4,1,1,5,2,4,4,5,1,0,0,neutral or dissatisfied,Adult
15043,Male,disloyal Customer,24,Business travel,Eco,576,4,2,4,3,3,4,3,3,2,4,4,2,3,3,54,52,neutral or dissatisfied,Young Adult
83251,Female,disloyal Customer,34,Business travel,Business,1956,3,3,3,4,2,3,2,2,3,4,3,3,4,2,0,0,neutral or dissatisfied,Adult
